_ID, TimeSt,Country,Province,City,Latitude,Longitude
5312150,2017-06-21 08:55:51.013,CA,ON,Etobicoke,43.69170,-79.58610
5312200,2017-06-21 15:55:51.073,CA,ON,Ottawa,45.44550,-75.68940
5312267,2017-06-21 16:55:51.083,CA,ON,Scarborough,43.77030,-79.21650
5312310,2017-06-21 11:55:51.183,CA,MB,Winnipeg,49.93840,-97.09850
5312346,2017-06-21 18:55:49.687,CA,AB,Calgary,50.91065,-114.10454
5312371,2017-06-21 20:55:50.690,CA,ON,Burlington,43.38890,-79.76820
5312388,2017-06-21 13:55:50.713,CA,ON,Mississauga,43.60460,-79.67290
5312451,2017-06-21 00:55:50.757,CA,ON,Mississauga,43.57690,-79.62830
5312469,2017-06-21 02:55:50.760,CA,ON,Fort Erie,42.90520,-78.93650
5312536,2017-06-21 07:55:50.780,CA,ON,Toronto,43.68620,-79.40200
5312633,2017-06-21 01:55:50.900,CA,ON,Etobicoke,43.69170,-79.58610
5312710,2017-06-21 11:55:51.030,CA,AB,Calgary,50.98554,-114.07364
5312713,2017-06-21 13:55:51.153,CA,ON,North York,43.75250,-79.44710
5312771,2017-06-21 18:55:51.493,CA,QC,Brossard,45.45710,-73.49220
5312799,2017-06-21 20:55:51.850,CA,QC,Brossard,45.45710,-73.49220
5312894,2017-06-21 09:55:53.290,CA,BC,Surrey,49.08108,-122.79941
5312962,2017-06-21 05:55:54.110,CA,QC,Montréal,45.50660,-73.62910
5313020,2017-06-21 19:55:54.457,CA,QC,Montréal,45.50660,-73.62910
5313022,2017-06-21 15:55:52.370,CA,AB,Edmonton,53.53660,-113.51030
5313035,2017-06-21 05:55:54.110,CA,QC,Montréal,45.50660,-73.62910
5313099,2017-06-21 14:55:53.843,CA,SK,Saskatoon,52.12180,-106.64500
5313105,2017-06-21 09:55:54.180,CA,QC,Montréal,45.50660,-73.62910
5313110,2017-06-21 19:55:54.457,CA,QC,Montréal,45.50660,-73.62910
5313159,2017-06-21 00:55:54.450,CA,AB,Calgary,51.15810,-113.93800
5313250,2017-06-21 16:55:54.640,CA,AB,Calgary,51.15810,-113.93800
5313255,2017-06-21 21:55:55.333,CA,AB,Calgary,51.02420,-114.10040
5313345,2017-06-21 15:55:52.370,CA,AB,Edmonton,53.53660,-113.51030
5313440,2017-06-21 05:55:56.300,CA,BC,West Vancouver,49.33056,-123.16649
5313498,2017-06-21 02:55:56.573,CA,AB,Calgary,51.09150,-114.20730
5313567,2017-06-21 07:55:54.577,CA,AB,Calgary,51.15810,-113.93800
5313634,2017-06-21 07:55:57.603,CA,SK,Saskatoon,52.12250,-106.72488
5313724,2017-06-21 09:55:59.100,CA,AB,Calgary,51.14140,-114.07600
5313780,2017-06-21 07:55:54.577,CA,AB,Calgary,51.15810,-113.93800
5313781,2017-06-21 22:55:54.187,CA,QC,Montréal,45.50660,-73.62910
5313789,2017-06-21 11:55:55.010,CA,BC,Surrey,49.08108,-122.79941
5313799,2017-06-21 07:55:56.013,CA,NB,Dieppe,46.09670,-64.70870
5313820,2017-06-21 21:55:57.700,CA,QC,Saint-Jérôme,45.89330,-74.13670
5313864,2017-06-21 07:55:56.013,CA,NB,Dieppe,46.09670,-64.70870
5313894,2017-06-21 21:55:57.713,CA,QC,Saint-Jérôme,45.89330,-74.13670
5313926,2017-06-21 06:55:57.727,CA,QC,Saint-Jérôme,45.89330,-74.13670
5314011,2017-06-21 22:55:55.027,CA,BC,Surrey,49.12200,-122.71070
5314038,2017-06-21 15:55:55.450,CA,AB,Edmonton,53.61377,-113.53182
5314109,2017-06-21 14:55:56.843,CA,BC,Vancouver,49.27984,-123.13132
5314160,2017-06-21 14:55:59.743,CA,ON,Brantford,43.15080,-80.20940
5314164,2017-06-21 18:55:59.780,CA,ON,Bracebridge,45.04420,-79.12860
5314193,2017-06-21 20:55:59.790,CA,ON,Markham,43.84120,-79.32620
5314228,2017-06-21 18:55:59.780,CA,ON,Bracebridge,45.04420,-79.12860
5314272,2017-06-21 08:55:59.813,CA,ON,North York,43.75150,-79.44700
5314349,2017-06-21 12:55:59.957,CA,SK,Saskatoon,52.12250,-106.72488
5314443,2017-06-21 16:55:59.860,CA,AB,Calgary,50.91560,-113.94650
5314453,2017-06-21 16:55:59.880,CA,AB,Calgary,51.06525,-114.00847
5314510,2017-06-21 12:55:59.957,CA,SK,Saskatoon,52.12250,-106.72488
5314578,2017-06-21 18:55:59.923,CA,NS,Halifax,44.63940,-63.57980
5314669,2017-06-21 06:56:00.150,CA,AB,Calgary,51.12290,-114.18900
5314733,2017-06-21 15:56:00.230,CA,BC,Maple Ridge,49.18919,-122.54371
5314775,2017-06-21 04:56:00.853,CA,ON,Brantford,43.15080,-80.20940
5314858,2017-06-21 02:56:02.177,CA,ON,Oshawa,43.91560,-78.86320
5314935,2017-06-21 06:56:00.150,CA,AB,Calgary,51.12290,-114.18900
5315017,2017-06-21 07:55:58.453,CA,AB,Edmonton,53.60841,-113.45951
5315020,2017-06-21 15:55:59.467,CA,AB,Calgary,51.06300,-113.88900
5315059,2017-06-21 19:55:59.863,CA,MB,Winnipeg,49.93920,-97.09620
5315095,2017-06-21 17:55:59.893,CA,AB,Calgary,51.05300,-114.16100
5315106,2017-06-21 18:55:59.923,CA,AB,Calgary,51.16718,-114.04979
5315164,2017-06-21 19:56:00.097,CA,AB,Edmonton,53.54780,-113.59431
5315242,2017-06-21 09:56:00.383,CA,AB,Fort Mcmurray,56.73770,-111.43800
5315246,2017-06-21 07:56:00.997,CA,AB,Fort Mcmurray,56.73770,-111.43800
5315327,2017-06-21 02:55:59.673,CA,ON,London,43.00709,-81.16576
5315386,2017-06-21 22:55:59.880,CA,AB,Pollockville,51.00810,-111.56200
5315418,2017-06-21 19:55:59.880,CA,AB,Calgary,51.05300,-114.16100
5315462,2017-06-21 10:55:59.903,CA,AB,Calgary,51.11880,-113.94710
5315526,2017-06-21 19:55:59.880,CA,AB,Calgary,51.05300,-114.16100
5315587,2017-06-21 06:56:00.017,CA,ON,Brantford,43.14741,-80.24480
5315602,2017-06-21 17:56:00.250,CA,AB,Calgary,51.08290,-114.09500
5315669,2017-06-21 02:56:00.583,CA,AB,Beaumont,53.36369,-113.43846
5315762,2017-06-21 06:56:00.017,CA,ON,Brantford,43.14741,-80.24480
5315839,2017-06-21 15:56:00.920,CA,ON,Brantford,43.15080,-80.20940
5315924,2017-06-21 18:56:02.080,CA,SK,Kipling,50.10211,-102.62675
5315993,2017-06-21 15:56:02.657,CA,ON,Brampton,43.68268,-79.75165
5316028,2017-06-21 00:56:04.193,CA,ON,Point Edward,42.99401,-82.43007
5316080,2017-06-21 14:55:59.837,CA,ON,Brantford,43.15080,-80.20940
5316110,2017-06-21 15:55:59.850,CA,ON,Etobicoke,43.66510,-79.52940
5316203,2017-06-21 20:55:59.880,CA,AB,Calgary,51.01040,-114.06600
5316226,2017-06-21 17:56:00.020,CA,ON,Burlington,43.32001,-79.80515
5316285,2017-06-21 00:56:00.310,CA,AB,Calgary,51.02420,-114.10040
5316297,2017-06-21 16:56:00.517,CA,ON,Mississauga,43.62918,-79.58767
5316392,2017-06-21 13:56:01.490,CA,QC,Montréal,45.52380,-73.59320
5316395,2017-06-21 16:56:00.517,CA,ON,Mississauga,43.62918,-79.58767
5316493,2017-06-21 11:56:02.210,CA,AB,Calgary,51.10941,-113.94618
5316573,2017-06-21 00:56:02.653,CA,AB,Calgary,51.10941,-113.94618
5316622,2017-06-21 14:56:03.477,CA,ON,Brantford,43.17720,-80.24800
5316686,2017-06-21 15:56:03.753,CA,ON,Mississauga,43.57690,-79.62830
5316712,2017-06-21 18:55:59.980,CA,ON,Brantford,43.15080,-80.20940
5316781,2017-06-21 18:56:00.177,CA,AB,Calgary,51.08290,-114.09500
5316795,2017-06-21 04:56:00.213,CA,NL,St. John's,47.57040,-52.73880
5316824,2017-06-21 20:56:00.480,CA,AB,Fort Mcmurray,56.73770,-111.43800
5316886,2017-06-21 04:56:00.710,CA,AB,Fort Mcmurray,56.73770,-111.43800
5316958,2017-06-21 01:56:01.757,CA,BC,Chilliwack,49.18966,-121.93800
5316991,2017-06-21 07:56:03.083,CA,AB,Edmonton,53.44030,-113.41100
5317001,2017-06-21 20:56:04.897,CA,AB,Calgary,51.04940,-113.95640
5317057,2017-06-21 14:56:02.770,CA,AB,Edmonton,53.57750,-113.42442
5317090,2017-06-21 04:56:00.710,CA,AB,Fort Mcmurray,56.73770,-111.43800
5317100,2017-06-21 22:56:03.623,CA,AB,Red Deer,52.25673,-113.84619
5317155,2017-06-21 06:56:04.357,CA,AB,Beaumont,53.43276,-113.43939
5317202,2017-06-21 20:56:04.897,CA,AB,Calgary,51.04940,-113.95640
5317208,2017-06-21 11:56:05.827,CA,AB,Calgary,51.02212,-114.13108
5317242,2017-06-21 08:56:05.907,CA,AB,Calgary,51.14280,-114.05448
5317251,2017-06-21 10:56:06.147,CA,ON,Toronto,43.65570,-79.36460
5317345,2017-06-21 06:56:06.193,CA,ON,Brockville,44.61700,-75.70360
5317365,2017-06-21 10:56:06.147,CA,ON,Toronto,43.65570,-79.36460
5317373,2017-06-21 11:56:06.207,CA,ON,Toronto,43.70680,-79.39910
5317467,2017-06-21 00:56:06.330,CA,ON,Mississauga,43.56340,-79.65090
5317538,2017-06-21 19:56:06.367,CA,ON,Markham,43.84510,-79.31750
5317597,2017-06-21 14:56:06.387,CA,ON,Whitby,43.96730,-78.95140
5317629,2017-06-21 08:56:04.053,CA,AB,Calgary,51.04940,-113.95640
5317663,2017-06-21 10:56:04.923,CA,AB,Calgary,50.95352,-114.12735
5317707,2017-06-21 10:56:04.930,CA,AB,Calgary,51.14140,-114.07600
5317710,2017-06-21 20:56:05.040,CA,AB,Calgary,51.02212,-114.13108
5317738,2017-06-21 00:56:05.870,CA,ON,Kitchener,43.44530,-80.49050
5317761,2017-06-21 04:56:05.917,CA,ON,Burlington,43.35000,-79.75800
5317772,2017-06-21 00:56:05.870,CA,ON,Kitchener,43.44530,-80.49050
5317865,2017-06-21 03:56:05.963,CA,ON,Ottawa,45.44400,-75.69300
5317877,2017-06-21 11:56:06.010,CA,ON,Belleville,44.17130,-77.36880
5317932,2017-06-21 05:56:06.120,CA,ON,Ottawa,45.44400,-75.69300
5317959,2017-06-21 03:56:05.963,CA,ON,Ottawa,45.44400,-75.69300
5318018,2017-06-21 16:56:06.370,CA,ON,Toronto,43.64140,-79.41510
5318071,2017-06-21 15:56:06.380,CA,ON,Toronto,43.75370,-79.26590
5318154,2017-06-21 18:56:04.973,CA,AB,Calgary,50.91065,-114.10454
5318182,2017-06-21 07:56:05.893,CA,ON,Brampton,43.77960,-79.76810
5318257,2017-06-21 08:56:05.923,CA,AB,Calgary,51.12560,-113.93700
5318353,2017-06-21 18:56:06.180,CA,ON,Toronto,43.70280,-79.38770
5318365,2017-06-21 15:56:06.267,CA,ON,Etobicoke,43.65270,-79.55240
5318377,2017-06-21 07:56:06.367,CA,ON,Whitby,43.89830,-78.93770
5318395,2017-06-21 11:56:06.417,CA,ON,Whitby,43.96730,-78.95140
5318469,2017-06-21 08:56:06.740,CA,AB,Calgary,51.07990,-114.08100
5318514,2017-06-21 07:56:08.627,CA,BC,Courtenay,49.68158,-125.02974
5318561,2017-06-21 07:56:04.473,CA,ON,Port Perry,44.18101,-78.88909
5318645,2017-06-21 12:56:04.730,CA,BC,Vancouver,49.28311,-123.14202
5318656,2017-06-21 10:56:05.150,CA,AB,Calgary,51.03810,-114.11800
5318731,2017-06-21 02:56:05.857,CA,ON,Cambridge,43.38420,-80.29680
5318811,2017-06-21 00:56:05.877,CA,AB,Calgary,50.97220,-114.06200
5318880,2017-06-21 01:56:05.947,CA,AB,Canmore,51.08370,-115.36800
5318974,2017-06-21 15:56:06.020,CA,ON,Toronto,43.74250,-79.58510
5319045,2017-06-21 21:56:06.060,CA,ON,Toronto,43.66820,-79.42090
5319078,2017-06-21 10:56:06.093,CA,ON,Mississauga,43.58730,-79.60760
5319168,2017-06-21 20:56:06.143,CA,ON,Maple,43.85260,-79.51170
5319205,2017-06-21 08:56:06.170,CA,ON,Bolton,43.93190,-79.80560
5319219,2017-06-21 12:56:06.213,CA,ON,Ancaster,43.20800,-79.96520
5319317,2017-06-21 08:56:06.220,CA,ON,Woodbridge,43.80690,-79.59780
5319367,2017-06-21 16:56:06.370,CA,ON,Ottawa,45.37450,-75.70950
5319427,2017-06-21 00:56:08.980,CA,QC,Montreal,45.56950,-73.57310
5319470,2017-06-21 12:56:05.707,CA,QC,Montréal,45.53700,-73.67900
5319494,2017-06-21 08:56:05.800,CA,AB,Calgary,51.01551,-113.96539
5319589,2017-06-21 15:56:05.913,CA,AB,Calgary,51.05240,-114.03800
5319686,2017-06-21 19:56:06.110,CA,ON,Scarborough,43.78760,-79.15410
5319737,2017-06-21 22:56:06.303,CA,ON,London,43.00709,-81.16576
5319829,2017-06-21 11:56:08.487,CA,QC,Montreal,45.65000,-73.48330
5319925,2017-06-21 07:56:07.540,CA,AB,Sherwood Park,53.55600,-113.29520
5319946,2017-06-21 04:56:08.743,CA,ON,Mississauga,43.58300,-79.58500
5320032,2017-06-21 02:56:09.997,CA,ON,Mississauga,43.60460,-79.67290
5320104,2017-06-21 17:56:11.707,CA,ON,Toronto,43.65570,-79.36460
5320172,2017-06-21 18:56:09.393,CA,QC,Montréal,45.53300,-73.60470
5320192,2017-06-21 13:56:10.150,CA,SK,Saskatoon,52.09009,-106.56766
5320261,2017-06-21 07:56:11.300,CA,QC,Brome,45.23340,-72.54900
5320308,2017-06-21 11:56:12.207,CA,AB,Edmonton,53.45640,-113.52100
5320328,2017-06-21 18:56:14.693,CA,AB,Edmonton,53.41430,-113.42600
5320413,2017-06-21 09:56:11.057,CA,AB,Acme,51.49995,-113.51445
5320447,2017-06-21 10:56:12.263,CA,ON,Toronto,43.64470,-79.38410
5320514,2017-06-21 11:56:11.637,CA,ON,Toronto,43.65570,-79.36460
5320557,2017-06-21 18:56:14.947,CA,BC,Fernie,49.51940,-115.06648
5320649,2017-06-21 11:56:11.637,CA,ON,Toronto,43.65570,-79.36460
5320736,2017-06-21 05:56:14.977,CA,AB,Edmonton,53.51780,-113.55200
5320793,2017-06-21 09:56:15.067,CA,AB,Calgary,51.12290,-114.18900
5320870,2017-06-21 03:56:15.167,CA,NB,Fredericton,45.95270,-66.65580
5320912,2017-06-21 07:56:15.040,CA,NS,Wolfville,45.08390,-64.35880
5320926,2017-06-21 07:56:15.060,CA,ON,Toronto,43.67478,-79.30742
5320963,2017-06-21 11:56:15.107,CA,BC,Invermere,50.49130,-116.04000
5320982,2017-06-21 02:56:15.163,CA,ON,Burlington,43.38890,-79.76820
5321001,2017-06-21 01:56:15.290,CA,QC,Montréal,45.58840,-73.56410
5321054,2017-06-21 08:56:16.830,CA,BC,Maple Ridge,49.21811,-122.60136
5321093,2017-06-21 21:56:17.787,CA,AB,Calgary,51.14140,-114.07600
5321181,2017-06-21 16:56:15.080,CA,BC,Prince George,53.91620,-122.80369
5321280,2017-06-21 03:56:15.177,CA,AB,Calgary,51.08290,-114.09500
5321363,2017-06-21 04:56:15.180,CA,AB,Calgary,51.08290,-114.09500
5321455,2017-06-21 08:56:15.283,CA,NS,Colchester,45.38041,-63.26648
5321545,2017-06-21 09:56:15.787,CA,ON,Cambridge,43.40077,-80.36670
5321595,2017-06-21 01:56:16.187,CA,ON,Brantford,43.17720,-80.24800
5321653,2017-06-21 15:56:16.793,CA,ON,Brantford,43.16920,-80.26840
5321684,2017-06-21 03:56:17.053,CA,AB,Okotoks,50.72580,-113.97400
5321776,2017-06-21 19:56:17.367,CA,ON,Burlington,43.32001,-79.80515
5321815,2017-06-21 08:56:15.283,CA,NS,Colchester,45.38041,-63.26648
5321898,2017-06-21 06:56:17.940,CA,AB,Calgary,51.07990,-114.08100
5321978,2017-06-21 10:56:19.260,CA,AB,Fort Mackay,57.33883,-111.78713
5321987,2017-06-21 16:56:19.563,CA,QC,Saint-Laurent,45.50381,-73.68475
5322024,2017-06-21 06:56:14.997,CA,QC,Saint-Georges,46.11038,-70.65009
5322100,2017-06-21 13:56:15.007,CA,ON,Scarborough,43.72593,-79.26605
5322127,2017-06-21 17:56:15.030,CA,QC,Montréal,45.54019,-73.68345
5322197,2017-06-21 16:56:15.070,CA,AB,Red Deer,52.38850,-113.80070
5322223,2017-06-21 05:56:15.117,CA,NL,Bay Roberts,47.62120,-53.14240
5322259,2017-06-21 18:56:17.030,CA,AB,Okotoks,50.72580,-113.97400
5322283,2017-06-21 06:56:14.997,CA,QC,Saint-Georges,46.11038,-70.65009
5322379,2017-06-21 20:56:17.360,CA,AB,Calgary,51.06210,-114.11590
5322387,2017-06-21 07:56:18.367,CA,AB,Edmonton,53.50106,-113.60973
5322419,2017-06-21 13:56:15.007,CA,ON,Scarborough,43.72593,-79.26605
5322510,2017-06-21 07:56:15.033,CA,AB,Lethbridge,49.68360,-112.83400
5322551,2017-06-21 16:56:15.083,CA,AB,Calgary,51.12290,-114.18900
5322585,2017-06-21 12:56:15.933,CA,ON,Ottawa,45.41463,-75.70106
5322648,2017-06-21 21:56:16.387,CA,ON,Burlington,43.33170,-79.80660
5322723,2017-06-21 12:56:17.017,CA,AB,Okotoks,50.72580,-113.97400
5322776,2017-06-21 08:56:17.820,CA,AB,Calgary,51.07990,-114.08100
5322854,2017-06-21 03:56:18.567,CA,AB,Calgary,51.02420,-114.10040
5322861,2017-06-21 06:56:17.293,CA,AB,Fort Mackay,57.29911,-111.50896
5322883,2017-06-21 02:56:17.967,CA,ON,Windsor,42.30840,-82.83846
5322963,2017-06-21 05:56:18.813,CA,MB,Winnipeg,49.87150,-97.11420
5323033,2017-06-21 03:56:19.570,CA,BC,Vernon,50.23616,-119.44070
5323089,2017-06-21 00:56:19.670,CA,AB,Calgary,50.98190,-114.10040
5323163,2017-06-21 18:56:21.023,CA,AB,Spruce Grove,53.55330,-113.89500
5323198,2017-06-21 16:56:22.277,CA,MB,Winnipeg,49.87280,-97.24970
5323246,2017-06-21 04:56:19.953,CA,AB,Vegreville,53.43683,-113.48363
5323337,2017-06-21 00:56:20.600,CA,BC,New Westminster,49.20219,-122.94015
5323400,2017-06-21 14:56:21.090,CA,AB,Mackenzie,58.18847,-116.40694
5323438,2017-06-21 01:56:24.843,CA,QC,Québec,46.90010,-71.15990
5323511,2017-06-21 17:56:20.300,CA,AB,Calgary,51.05402,-113.96519
5323591,2017-06-21 22:56:20.973,CA,AB,Edmonton,53.51850,-113.65790
5323621,2017-06-21 10:56:21.920,CA,AB,Calgary,50.91460,-114.06639
5323665,2017-06-21 02:56:23.473,CA,AB,Edmonton,53.41430,-113.42600
5323756,2017-06-21 01:56:25.030,CA,ON,Mississauga,43.57710,-79.63060
5323772,2017-06-21 11:56:21.053,CA,AB,Edmonton,53.49285,-113.67735
5323783,2017-06-21 05:56:21.693,CA,QC,Saint-Laurent,45.50381,-73.68475
5323825,2017-06-21 11:56:23.033,CA,QC,Bishopton,45.69940,-71.45895
5323890,2017-06-21 13:56:23.433,CA,ON,Mississauga,43.59240,-79.69530
5323931,2017-06-21 01:56:24.433,CA,AB,Edmonton,53.54510,-113.51200
5324011,2017-06-21 10:56:24.687,CA,AB,Edmonton,53.54510,-113.51200
5324018,2017-06-21 05:56:21.693,CA,QC,Saint-Laurent,45.50381,-73.68475
5324025,2017-06-21 13:56:21.470,CA,ON,Richmond Hill,43.85820,-79.39850
5324048,2017-06-21 12:56:22.580,CA,AB,Edmonton,53.61377,-113.53182
5324052,2017-06-21 13:56:21.470,CA,ON,Richmond Hill,43.85820,-79.39850
5324120,2017-06-21 19:56:23.790,CA,QC,Blainville,45.66560,-73.88047
5324159,2017-06-21 10:56:24.687,CA,ON,Barrie,44.33030,-79.72680
5324214,2017-06-21 19:56:27.283,CA,AB,Edmonton,53.43023,-113.45511
5324258,2017-06-21 08:56:25.160,CA,ON,York,43.70300,-79.51200
5324338,2017-06-21 03:56:26.157,CA,ON,Oshawa,43.92050,-78.82870
5324434,2017-06-21 09:56:24.927,CA,QC,Québec,46.90010,-71.15990
5324473,2017-06-21 12:56:27.580,CA,ON,Toronto,43.67200,-79.37910
5324512,2017-06-21 19:56:29.657,CA,ON,Guelph,43.52150,-80.23380
5324540,2017-06-21 15:56:30.070,CA,ON,Scarborough,43.72950,-79.26290
5324625,2017-06-21 12:56:26.013,CA,ON,York,43.69140,-79.43100
5324630,2017-06-21 09:56:26.383,CA,AB,Edmonton,53.65850,-113.36140
5324648,2017-06-21 09:56:29.817,CA,AB,Edmonton,53.55000,-113.50000
5324701,2017-06-21 14:56:29.990,CA,ON,Thunder Bay,48.40840,-89.25500
5324737,2017-06-21 21:56:30.220,CA,ON,Woodbridge,43.80690,-79.59780
5324780,2017-06-21 08:56:30.530,CA,ON,Waterloo,43.46780,-80.58400
5324837,2017-06-21 22:56:31.470,CA,SK,Saskatoon,52.12250,-106.72490
5324902,2017-06-21 20:56:33.087,CA,QC,Montréal,45.55140,-73.61160
5324950,2017-06-21 00:56:34.040,CA,AB,Calgary,51.09150,-114.20730
5324955,2017-06-21 04:56:29.913,CA,ON,Waterloo,43.46340,-80.52010
5324984,2017-06-21 00:56:34.040,CA,AB,Calgary,51.09150,-114.20730
5325072,2017-06-21 06:56:33.973,CA,AB,Calgary,51.11110,-114.04770
5325085,2017-06-21 13:56:34.683,CA,BC,Vancouver,49.27840,-123.13140
5325127,2017-06-21 13:56:30.533,CA,ON,Mississauga,43.57380,-79.71930
5325131,2017-06-21 05:56:31.350,CA,AB,Calgary,51.11880,-113.94710
5325171,2017-06-21 21:56:33.060,CA,ON,Brampton,43.77960,-79.76810
5325217,2017-06-21 21:56:34.037,CA,AB,Calgary,51.09150,-114.20730
5325230,2017-06-21 12:56:31.897,CA,AB,Airdrie,51.30820,-114.03980
5325299,2017-06-21 11:56:36.130,CA,AB,Lethbridge,49.68360,-112.83400
5325364,2017-06-21 17:56:34.683,CA,ON,North York,43.79524,-79.42530
5325441,2017-06-21 20:56:36.033,CA,AB,Canmore,51.08370,-115.36800
5325515,2017-06-21 22:56:36.373,CA,ON,Markham,43.84510,-79.31750
5325595,2017-06-21 09:56:34.683,CA,ON,Thunder Bay,48.45270,-89.21620
5325647,2017-06-21 16:56:35.943,CA,AB,Spruce Grove,53.54626,-113.88188
5325689,2017-06-21 09:56:37.257,CA,AB,Beaumont,53.43276,-113.43939
5325691,2017-06-21 11:56:38.220,CA,ON,York,43.70300,-79.51200
5325739,2017-06-21 22:56:39.413,CA,QC,Plateau-Mont-Royal,45.54050,-73.62080
5325782,2017-06-21 21:56:40.147,CA,QC,Sainte-Foy,46.78230,-71.28820
5325828,2017-06-21 22:56:36.323,CA,QC,Montréal,45.50660,-73.62910
5325833,2017-06-21 08:56:36.913,CA,ON,Whitby,43.89830,-78.93770
5325840,2017-06-21 19:56:38.873,CA,ON,Alliston,44.14920,-79.85530
5325905,2017-06-21 22:56:39.413,CA,QC,Plateau-Mont-Royal,45.54050,-73.62080
5325995,2017-06-21 07:56:37.523,CA,ON,Toronto,43.65750,-79.37830
5326030,2017-06-21 14:56:37.453,CA,AB,Beaumont,53.43276,-113.43939
5326121,2017-06-21 22:56:36.323,CA,QC,Montréal,45.50660,-73.62910
5326176,2017-06-21 07:56:40.360,CA,QC,Saint-Jérôme,45.89330,-74.13670
5326178,2017-06-21 10:56:40.370,CA,QC,Saint-Jérôme,45.89330,-74.13670
5326227,2017-06-21 15:56:40.770,CA,ON,North York,43.79180,-79.33500
5326323,2017-06-21 02:56:41.173,CA,AB,Edmonton,53.43023,-113.45511
5326332,2017-06-21 04:56:38.897,CA,AB,Spruce Grove,53.54626,-113.88188
5326377,2017-06-21 22:56:43.083,CA,AB,Kikino,54.38000,-112.02492
5326388,2017-06-21 20:56:42.040,CA,ON,Markham,43.90020,-79.26760
5326389,2017-06-21 10:56:42.863,CA,AB,Edmonton,53.51410,-113.60100
5326447,2017-06-21 19:56:43.957,CA,QC,Montréal,45.53700,-73.67900
5326473,2017-06-21 10:56:45.030,CA,BC,Sechelt,49.48600,-123.75100
5326532,2017-06-21 00:56:45.237,CA,ON,Mississauga,43.60600,-79.67080
5326611,2017-06-21 04:56:40.923,CA,QC,Montreal,45.65000,-73.48330
5326612,2017-06-21 13:56:43.703,CA,ON,Kitchener,43.41340,-80.49600
5326691,2017-06-21 17:56:45.277,CA,ON,Toronto,43.66820,-79.42090
5326767,2017-06-21 06:56:41.530,CA,AB,Edmonton,53.60754,-113.48703
5326865,2017-06-21 22:56:41.973,CA,ON,Toronto,43.66410,-79.39900
5326962,2017-06-21 22:56:43.763,CA,ON,Etobicoke,43.63931,-79.56384
5326968,2017-06-21 05:56:45.137,CA,ON,York,43.68830,-79.44960
5326972,2017-06-21 21:56:45.157,CA,ON,Ajax,43.83675,-79.00928
5326984,2017-06-21 04:56:46.233,CA,AB,Calgary,51.01960,-114.20029
5327038,2017-06-21 03:56:47.047,CA,AB,Calgary,51.13870,-114.20150
5327108,2017-06-21 11:56:45.097,CA,ON,Waterloo,43.50820,-80.50664
5327121,2017-06-21 17:56:45.803,CA,ON,Toronto,43.71171,-79.46788
5327125,2017-06-21 00:56:47.330,CA,AB,Calgary,51.04860,-113.96800
5327163,2017-06-21 03:56:45.843,CA,QC,Montréal,45.58840,-73.56410
5327170,2017-06-21 04:56:46.260,CA,AB,Ponoka,52.67680,-113.58150
5327176,2017-06-21 02:56:48.373,CA,AB,Edmonton,53.44144,-113.43615
5327274,2017-06-21 15:56:46.210,CA,AB,Calgary,51.14872,-114.46896
5327366,2017-06-21 16:56:48.280,CA,ON,York,43.70300,-79.51200
5327440,2017-06-21 02:56:49.940,CA,ON,Orangeville,43.92020,-80.09420
5327455,2017-06-21 21:56:47.007,CA,AB,Edmonton,53.44342,-113.44577
5327490,2017-06-21 01:56:49.783,CA,AB,Calgary,51.04063,-114.07998
5327580,2017-06-21 18:56:48.130,CA,ON,Ottawa,45.32440,-75.60480
5327677,2017-06-21 21:56:47.007,CA,AB,Edmonton,53.44342,-113.44577
5327678,2017-06-21 12:56:50.790,CA,AB,Calgary,51.01960,-114.20029
5327749,2017-06-21 12:56:51.353,CA,AB,Fort Mcmurray,56.76050,-111.47300
5327845,2017-06-21 09:56:49.800,CA,ON,Toronto,43.66510,-79.43690
5327882,2017-06-21 12:56:51.353,CA,AB,Fort Mcmurray,56.76050,-111.47300
5327970,2017-06-21 19:56:51.010,CA,AB,Calgary,50.98602,-114.01036
5328038,2017-06-21 05:56:52.790,CA,QC,Montréal,45.50660,-73.62910
5328121,2017-06-21 16:56:51.100,CA,AB,Calgary,50.98602,-114.01036
5328198,2017-06-21 10:56:52.220,CA,ON,Ottawa,45.41600,-75.63900
5328269,2017-06-21 12:56:53.483,CA,QC,Montréal,45.50660,-73.62910
5328337,2017-06-21 21:56:53.687,CA,AB,Beaumont,53.42124,-113.43496
5328427,2017-06-21 17:56:54.510,CA,ON,Saint Catharines,43.14190,-79.29660
5328487,2017-06-21 04:56:51.613,CA,ON,Ottawa,45.42030,-75.70040
5328577,2017-06-21 20:56:51.160,CA,AB,Calgary,51.05710,-114.07700
5328580,2017-06-21 13:56:51.707,CA,ON,Mississauga,43.57380,-79.71930
5328583,2017-06-21 16:56:53.007,CA,QC,Montréal,45.50660,-73.62910
5328653,2017-06-21 09:56:54.700,CA,ON,Ottawa,45.34900,-75.66150
5328658,2017-06-21 02:56:53.000,CA,QC,Montréal,45.50660,-73.62910
5328681,2017-06-21 18:56:55.143,CA,ON,London,42.98320,-81.28470
5328730,2017-06-21 20:56:55.567,CA,AB,Spruce Grove,53.54626,-113.88188
5328761,2017-06-21 02:56:56.197,CA,ON,Mississauga,43.59240,-79.76110
